Issued date,Sales order Number,Sales Order ID,SO Item ID,Account ID,SO Item Product Number,Product ID,Product,Billing Address,Billing City,Billing State,Billing Zip,Sales Rep Initials,Customer Name,Item,Product Description,Account ID,Sales person,Qty Fulfilled,Unit price,Total price,Total cost,Sales Order Line Item,So ct
01-27-2026,10334,26048,79186,425,Shipping,11,Shipping,1218 S Mission St,Mt Pleasant,Michigan,48858,ADM,WILD SIDE MOUNT PLEASANT-MP (MI),Shipping,Shipping Tracking: 1Z90V7160338507871,425,admin,2,$0.00,$0.00,$0.00,6.00,2.00
01-27-2026,10336,26054,79406,1866,Shipping,11,Shipping,2350 W Hemingway Blvd,Nampa,Idaho,83651,ADM,SF Professional Distribution LLC,Shipping,Shipping Tracking: WILL CALL,1866,admin,1,$0.00,$0.00,$0.00,2.00,1.00
01-27-2026,10337,26057,79203,1971,Shipping,11,Shipping,2320 George Urban Blvd Unit 5,Depew,New York,14043,DW,Z&A Wholesale,Shipping,Shipping,1971,DerekW,1,$0.00,$0.00,$0.05,2.00,1.00
01-27-2026,10337,26057,79380,1971,Shipping,11,Shipping,2320 George Urban Blvd Unit 5,Depew,New York,14043,DW,Z&A Wholesale,Shipping,Shipping Tracking: 1Z90V7160331851609,1971,DerekW,1,$0.00,$0.00,$0.00,4.00,1.00
01-27-2026,10340,26070,79302,1019,Shipping,11,Shipping,427 N. 4th Ave.,Tucson,Arizona,85705,ADM,WILD SIDE TUCSON-TUC (AZ),Shipping,Shipping Tracking: 1Z90V7160322776066,1019,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-27-2026,10323,26023,79026,1720,Promo Discount,0,,3093 NE 163rd St,North Miami Beach,Florida,33160,ED,World of Smoke & Vape North MIami Beach,,Promo Discount,1720,Zalak,1,-$102.00,-$102.00,$0.00,4.00,1.00
01-27-2026,10337,26057,79202,1971,RDISC,0,,2320 George Urban Blvd Unit 5,Depew,New York,14043,DW,Z&A Wholesale,,Special Discount ( ),1971,DerekW,1,-$14.40,-$14.40,$0.00,1.00,1.00
01-28-2026,10338,26060,79368,1352,CC Processing,74,CC Processing,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,BG,Vape Colorado,CC Processing,Credit Card Processing Fee,1352,BrandonG,1,$1.95,$1.95,$0.00,5.00,1.00
01-28-2026,10339,26061,79408,1959,CC Processing,74,CC Processing,"ATTN: Christy
1616 Liliha Street #104",Honolulu,Hawaii,96817,BG,Aloha Vibrations,CC Processing,Credit Card Processing Fee,1959,BrandonG,1,$8.47,$8.47,$0.00,4.00,1.00
01-28-2026,10341,26089,79313,1162,KB-2000,186,KB-2000,104 E 29th St suite d,Loveland,Colorado,80538,BG,The Hideout Vape & Glass | CO,KB-2000,FG-Focus and Flow 2oz,1162,BrandonG,1,$5.00,$5.00,$0.65,3.00,1.00
01-28-2026,10338,26060,79212,1352,KB-2004,212,KB-2004,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,BG,Vape Colorado,KB-2004,RAW 60 ml single bottle,1352,BrandonG,4,$4.50,$18.00,$0.00,2.00,1.00
01-28-2026,10338,26060,79211,1352,KB-3000,207,KB-3000,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,BG,Vape Colorado,KB-3000,Focus+Flow 12PK,1352,BrandonG,1,$60.00,$60.00,$5.24,1.00,1.00
01-28-2026,10339,26061,79224,1959,KB-3000,207,KB-3000,"ATTN: Christy
1616 Liliha Street #104",Honolulu,Hawaii,96817,BG,Aloha Vibrations,KB-3000,Focus+Flow 12PK,1959,BrandonG,3,$60.00,$180.00,$15.73,1.00,1.00
01-28-2026,10343,26091,79320,1673,KB-3000,207,KB-3000,728 Stateline Rd,West Siloam Springs,Oklahoma,74338,ED,Mad Hatters Tea & Gifts Siloam Springs,KB-3000,Focus+Flow 12PK,1673,Zalak,5,$60.00,$300.00,$26.23,1.00,1.00
01-28-2026,10339,26061,79225,1959,KB-3001,193,KB-3001,"ATTN: Christy
1616 Liliha Street #104",Honolulu,Hawaii,96817,BG,Aloha Vibrations,KB-3001,Release + Relax 12pk,1959,BrandonG,1,$54.00,$54.00,$16.50,2.00,1.00
01-28-2026,10346,26106,79389,204,KB-3002,196,KB-3002,"2623 s Fry st, Unit 154",Boise,Idaho,83709,ADM,Durity Distro,KB-3002,Zoom 12PK,204,admin,8,$42.00,$336.00,$129.84,4.00,2.00
01-28-2026,10341,26089,79314,1162,KB-3004,213,KB-3004,104 E 29th St suite d,Loveland,Colorado,80538,BG,The Hideout Vape & Glass | CO,KB-3004,RAW 12 pk,1162,BrandonG,6,$4.50,$27.00,$0.00,4.00,1.00
01-28-2026,10313,25995,78905,1505,KB-4000,206,KB-4000,21707 66th Ave W,Mountlake terrece,Washington,98043,BW,Northwest Importer - mountlake,KB-4000,Focus MC12,1505,BenW,0,$612.00,"$34,272.00",$0.00,1.00,1.00
01-28-2026,10341,26089,79312,1162,KB-4000,206,KB-4000,104 E 29th St suite d,Loveland,Colorado,80538,BG,The Hideout Vape & Glass | CO,KB-4000,Focus MC12,1162,BrandonG,2,$720.00,"$1,440.00",$457.82,1.00,1.00
01-28-2026,10342,26090,79316,1175,KB-4000,206,KB-4000,5722 Logan Court,Denver,Colorado,80216,BG,CA Wholesale,KB-4000,Focus MC12,1175,BrandonG,112,$576.00,"$64,512.00","$24,808.01",1.00,1.00
01-28-2026,10345,26100,79365,1015,KB-4000,206,KB-4000,211 N. Perkins Rd. Suite 9,Stillwater,Oklahoma,74075,ADM,WILD SIDE STILLWATER-SW (OK),KB-4000,Focus MC12,1015,admin,4,$669.60,"$2,678.40",$899.30,2.00,2.00
01-28-2026,10346,26106,79388,204,KB-4002,197,KB-4002,"2623 s Fry st, Unit 154",Boise,Idaho,83709,ADM,Durity Distro,KB-4002,Zoom MC (12 boxes),204,admin,4,$432.00,"$1,728.00",$477.23,2.00,2.00
01-28-2026,10338,26060,79214,1352,Shipping,11,Shipping,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,BG,Vape Colorado,Shipping,Shipping,1352,BrandonG,1,$5.00,$5.00,$0.05,4.00,1.00
01-28-2026,10338,26060,79387,1352,Shipping,11,Shipping,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,BG,Vape Colorado,Shipping,Shipping Tracking: 1Z90V7160322143632,1352,BrandonG,1,$0.00,$0.00,$0.00,6.00,1.00
01-28-2026,10339,26061,79226,1959,Shipping,11,Shipping,"ATTN: Christy
1616 Liliha Street #104",Honolulu,Hawaii,96817,BG,Aloha Vibrations,Shipping,Shipping,1959,BrandonG,1,$48.47,$48.47,$0.05,3.00,1.00
01-28-2026,10339,26061,79418,1959,Shipping,11,Shipping,"ATTN: Christy
1616 Liliha Street #104",Honolulu,Hawaii,96817,BG,Aloha Vibrations,Shipping,Shipping Tracking: 1Z90V7160338806093,1959,BrandonG,1,$0.00,$0.00,$0.00,5.00,1.00
01-28-2026,10341,26089,79357,1162,Shipping,11,Shipping,104 E 29th St suite d,Loveland,Colorado,80538,BG,The Hideout Vape & Glass | CO,Shipping,Shipping Tracking: 1Z90V7160331436317,1162,BrandonG,1,$0.00,$0.00,$0.00,5.00,1.00
01-28-2026,10342,26090,79416,1175,Shipping,11,Shipping,5722 Logan Court,Denver,Colorado,80216,BG,CA Wholesale,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122868710,1175,BrandonG,1,$0.00,$0.00,$0.00,2.00,1.00
01-28-2026,10343,26091,79321,1673,Shipping,11,Shipping,728 Stateline Rd,West Siloam Springs,Oklahoma,74338,ED,Mad Hatters Tea & Gifts Siloam Springs,Shipping,Shipping,1673,Zalak,1,$25.00,$25.00,$0.05,2.00,1.00
01-28-2026,10343,26091,79419,1673,Shipping,11,Shipping,728 Stateline Rd,West Siloam Springs,Oklahoma,74338,ED,Mad Hatters Tea & Gifts Siloam Springs,Shipping,Shipping Tracking: 1Z90V7160307569596,1673,Zalak,1,$0.00,$0.00,$0.00,3.00,1.00
01-28-2026,10345,26100,79367,1015,Shipping,11,Shipping,211 N. Perkins Rd. Suite 9,Stillwater,Oklahoma,74075,ADM,WILD SIDE STILLWATER-SW (OK),Shipping,Shipping Tracking: 1Z90V7160334895530,1015,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-28-2026,10346,26106,79417,204,Shipping,11,Shipping,"2623 s Fry st, Unit 154",Boise,Idaho,83709,ADM,Durity Distro,Shipping,Shipping Tracking: WILL CALL,204,admin,2,$0.00,$0.00,$0.00,8.00,2.00
01-28-2026,10338,26060,79213,1352,Sample Cost,0,,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,BG,Vape Colorado,,Samples,1352,BrandonG,1,-$18.00,-$18.00,$0.00,3.00,1.00
01-28-2026,10341,26089,79315,1162,Sample Cost,0,,104 E 29th St suite d,Loveland,Colorado,80538,BG,The Hideout Vape & Glass | CO,,Samples,1162,BrandonG,1,-$32.00,-$32.00,$0.00,2.00,1.00
01-28-2026,10346,26106,79390,204,Promo Discount,0,,"2623 s Fry st, Unit 154",Boise,Idaho,83709,ADM,Durity Distro,,Promo Discount,204,admin,2,-$168.00,-$336.00,$0.00,6.00,2.00
